,name,dum,type,temperature,flag,ref_num,parsed_form,chem_flags,C_flags,N_flags,O_flags,S_flags,V_flags,Cr_flags,Mn_flags,Fe_flags,Co_flags,Ni_flags,Cu_flags,As_flags,Se_flags,La_flags,Ce_flags,Pr_flags,Nd_flags,Pm_flags,Sm_flags,Eu_flags,Gd_flags,Tb_flags,Dy_flags,Ho_flags,Er_flags,Tm_flags,Yb_flags,Lu_flags,Hf_flags,Ta_flags,mp_flags
771,Mn3CuN,771,Curie,145.0,False,2,"{'Mn': 3.0, 'Cu': 1.0, 'N': 1.0}",True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
815,Er2Cu2Cd,815,Curie,36.0,False,2,"{'Er': 2.0, 'Cu': 2.0, 'Cd': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
822,DyCu4Ag,822,Curie,19.0,False,3,"{'Dy': 1.0, 'Cu': 4.0, 'Ag': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
845,Cu2AlMn,845,Curie,630.0,False,1,"{'Cu': 2.0, 'Al': 1.0, 'Mn': 1.0}",True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
963,PrCu3Pd2,963,Curie,0.0,False,3,"{'Pr': 1.0, 'Cu': 3.0, 'Pd': 2.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
967,Al50Cu25Fe25,967,Curie,219.0,False,1,"{'Al': 50.0, 'Cu': 25.0, 'Fe': 25.0}",True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
985,Cu2MnSn,985,Curie,530.0,False,1,"{'Cu': 2.0, 'Mn': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1015,Bi2Sr2CuO6,1015,Curie,23.0,False,1,"{'Bi': 2.0, 'Sr': 2.0, 'Cu': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1028,NiCuMnSn,1028,Curie,366.0,False,1,"{'Ni': 1.0, 'Cu': 1.0, 'Mn': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1031,YbCuGe,1031,Curie,4.9,False,10,"{'Yb': 1.0, 'Cu': 1.0, 'Ge': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1046,Ho2Cu2Cd,1046,Curie,25.0,False,3,"{'Ho': 2.0, 'Cu': 2.0, 'Cd': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1069,GdCu4Pd,1069,Curie,102.0,False,3,"{'Gd': 1.0, 'Cu': 4.0, 'Pd': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1077,CuAu,1077,Curie,683.0,False,2,"{'Cu': 1.0, 'Au': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1078,MgCuZn,1078,Curie,518.0,False,1,"{'Mg': 1.0, 'Cu': 1.0, 'Zn': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1109,ThCu3Mn4O12,1109,Curie,2.0,False,1,"{'Th': 1.0, 'Cu': 3.0, 'Mn': 4.0, 'O': 12.0}",True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1120,CeCu2Si2,1120,Curie,0.5294117647058824,False,17,"{'Ce': 1.0, 'Cu': 2.0, 'Si': 2.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1209,CeCuGe,1209,Curie,10.0,False,5,"{'Ce': 1.0, 'Cu': 1.0, 'Ge': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1255,CuAl2,1255,Curie,1015.0,False,1,"{'Cu': 1.0, 'Al': 2.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1298,TbCu4Pd,1298,Curie,76.0,False,3,"{'Tb': 1.0, 'Cu': 4.0, 'Pd': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1317,CuMn2O4,1317,Curie,38.66666666666666,False,3,"{'Cu': 1.0, 'Mn': 2.0, 'O': 4.0}",True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1336,CuFe2O4,1336,Curie,750.4444444444445,False,9,"{'Cu': 1.0, 'Fe': 2.0, 'O': 4.0}",True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1357,CuCr2S4,1357,Curie,295.25,False,4,"{'Cu': 1.0, 'Cr': 2.0, 'S': 4.0}",True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1393,Nd2CuO4,1393,Curie,82.25,False,4,"{'Nd': 2.0, 'Cu': 1.0, 'O': 4.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1473,LuCu3Mn4O12,1473,Curie,376.5,False,2,"{'Lu': 1.0, 'Cu': 3.0, 'Mn': 4.0, 'O': 12.0}",True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1526,CuSeO3,1526,Curie,26.0,False,2,"{'Cu': 1.0, 'Se': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1578,Er2Cu2In,1578,Curie,32.0,False,1,"{'Er': 2.0, 'Cu': 2.0, 'In': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1676,Bi2Sr2CaCu2O8,1676,Curie,64.5,False,4,"{'Bi': 2.0, 'Sr': 2.0, 'Ca': 1.0, 'Cu': 2.0, 'O': 8.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1681,NdCu3Pd2,1681,Curie,4.0,False,3,"{'Nd': 1.0, 'Cu': 3.0, 'Pd': 2.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1685,MgCu2,1685,Curie,199.0,False,8,"{'Mg': 1.0, 'Cu': 2.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1690,Cu3,1690,Curie,357.0,False,2,{'Cu': 3.0},True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1704,Cu2MnAl,1704,Curie,601.3333333333334,False,3,"{'Cu': 2.0, 'Mn': 1.0, 'Al': 1.0}",True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1728,Cu2MnGa,1728,Curie,800.0,False,1,"{'Cu': 2.0, 'Mn': 1.0, 'Ga': 1.0}",True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1732,Yb3Cu4Ge4,1732,Curie,8.2,False,5,"{'Yb': 3.0, 'Cu': 4.0, 'Ge': 4.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1757,CeCuIn,1757,Curie,13.0,False,3,"{'Ce': 1.0, 'Cu': 1.0, 'In': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1866,CaCu3Mn4O12,1866,Curie,179.5,False,2,"{'Ca': 1.0, 'Cu': 3.0, 'Mn': 4.0, 'O': 12.0}",True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1873,Fe25Cu75,1873,Curie,616.5,False,4,"{'Fe': 25.0, 'Cu': 75.0}",True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1895,CaCu3Ti4O12,1895,Curie,582.6666666666666,False,3,"{'Ca': 1.0, 'Cu': 3.0, 'Ti': 4.0, 'O': 12.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1898,CuFe2S3,1898,Curie,588.0,False,1,"{'Cu': 1.0, 'Fe': 2.0, 'S': 3.0}",True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1980,GdCuAl,1980,Curie,83.0,False,2,"{'Gd': 1.0, 'Cu': 1.0, 'Al': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2025,Cu4,2025,Curie,360.0,False,2,{'Cu': 4.0},True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2038,YBa2Cu4O8,2038,Curie,80.5,False,2,"{'Y': 1.0, 'Ba': 2.0, 'Cu': 4.0, 'O': 8.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2043,Tm2Cu2In,2043,Curie,39.0,False,1,"{'Tm': 2.0, 'Cu': 2.0, 'In': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2049,TbCu4Ag,2049,Curie,20.0,False,6,"{'Tb': 1.0, 'Cu': 4.0, 'Ag': 1.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2082,YBa2Cu3O7,2082,Curie,92.7,False,10,"{'Y': 1.0, 'Ba': 2.0, 'Cu': 3.0, 'O': 7.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2097,CaCu5,2097,Curie,39.0,False,1,"{'Ca': 1.0, 'Cu': 5.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2129,CuNMn3,2129,Curie,143.0,False,1,"{'Cu': 1.0, 'N': 1.0, 'Mn': 3.0}",True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2139,CaCu3Cr2Sb2O12,2139,Curie,160.0,False,1,"{'Ca': 1.0, 'Cu': 3.0, 'Cr': 2.0, 'Sb': 2.0, 'O': 12.0}",True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2152,LiVCuO4,2152,Curie,265.0,False,2,"{'Li': 1.0, 'V': 1.0, 'Cu': 1.0, 'O': 4.0}",True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2163,CuO2,2163,Curie,114.75,False,8,"{'Cu': 1.0, 'O': 2.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
