,name,dum,type,temperature,flag,ref_num,parsed_form,chem_flags,C_flags,N_flags,O_flags,S_flags,V_flags,Cr_flags,Mn_flags,Fe_flags,Co_flags,Ni_flags,Cu_flags,As_flags,Se_flags,La_flags,Ce_flags,Pr_flags,Nd_flags,Pm_flags,Sm_flags,Eu_flags,Gd_flags,Tb_flags,Dy_flags,Ho_flags,Er_flags,Tm_flags,Yb_flags,Lu_flags,Hf_flags,Ta_flags,mp_flags
267,GaFeO3,267,Curie,233.41666666666663,False,12,"{'Ga': 1.0, 'Fe': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
269,Bi3Fe5O12,269,Curie,643.0,False,2,"{'Bi': 3.0, 'Fe': 5.0, 'O': 12.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
270,FeB,270,Curie,809.0,False,2,"{'Fe': 1.0, 'B': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
278,SrFe2As2,278,Curie,30.5,False,2,"{'Sr': 1.0, 'Fe': 2.0, 'As': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
296,Co2FeO4,296,Curie,456.5,False,2,"{'Co': 2.0, 'Fe': 1.0, 'O': 4.0}",True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
300,FePd,300,Curie,789.6666666666666,False,3,"{'Fe': 1.0, 'Pd': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
306,Fe3Ge,306,Curie,622.7272727272727,False,11,"{'Fe': 3.0, 'Ge': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
322,YMnFe,322,Curie,209.0,False,4,"{'Y': 1.0, 'Mn': 1.0, 'Fe': 1.0}",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
333,CoFe2O4,333,Curie,698.304347826087,False,46,"{'Co': 1.0, 'Fe': 2.0, 'O': 4.0}",True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
343,HoFe11Ti,343,Curie,534.6666666666666,False,6,"{'Ho': 1.0, 'Fe': 11.0, 'Ti': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
351,MnFeAs,351,Curie,206.0,False,1,"{'Mn': 1.0, 'Fe': 1.0, 'As': 1.0}",True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
353,ZrFe2,353,Curie,586.0,False,1,"{'Zr': 1.0, 'Fe': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
377,Fe50Ag50,377,Curie,200.0,False,1,"{'Fe': 50.0, 'Ag': 50.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
379,SmFe5,379,Curie,890.0,False,1,"{'Sm': 1.0, 'Fe': 5.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
400,Sr3FeMoO7,400,Curie,683.0,False,2,"{'Sr': 3.0, 'Fe': 1.0, 'Mo': 1.0, 'O': 7.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
401,LiFeAs,401,Curie,17.333333333333332,False,3,"{'Li': 1.0, 'Fe': 1.0, 'As': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
432,FeCr2Se4,432,Curie,302.5,False,6,"{'Fe': 1.0, 'Cr': 2.0, 'Se': 4.0}",True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
486,Dy2Fe17,486,Curie,366.6666666666667,False,6,"{'Dy': 2.0, 'Fe': 17.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
492,Fe2OBO3,492,Curie,155.0,False,1,"{'Fe': 2.0, 'O': 4.0, 'B': 1.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
493,Ho6Fe23,493,Curie,510.0,False,1,"{'Ho': 6.0, 'Fe': 23.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
504,Fe3Pt,504,Curie,504.0,False,1,"{'Fe': 3.0, 'Pt': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
513,Nd2Fe16Ti,513,Curie,390.0,False,1,"{'Nd': 2.0, 'Fe': 16.0, 'Ti': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
524,SmOFeAs,524,Curie,54.0,False,1,"{'Sm': 1.0, 'O': 1.0, 'Fe': 1.0, 'As': 1.0}",True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
531,Ho2Fe17C,531,Curie,501.0,False,2,"{'Ho': 2.0, 'Fe': 17.0, 'C': 1.0}",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
553,SrFFeAs,553,Curie,36.0,False,1,"{'Sr': 1.0, 'F': 1.0, 'Fe': 1.0, 'As': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
575,FeV2S4,575,Curie,134.0,False,1,"{'Fe': 1.0, 'V': 2.0, 'S': 4.0}",True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
585,Gd3Fe5O12,585,Curie,564.0,False,1,"{'Gd': 3.0, 'Fe': 5.0, 'O': 12.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
590,Ca2FeReO6,590,Curie,537.75,False,8,"{'Ca': 2.0, 'Fe': 1.0, 'Re': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
595,Mn7Fe14O28,595,Curie,275.0,False,1,"{'Mn': 7.0, 'Fe': 14.0, 'O': 28.0}",True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
598,FeFe,598,Curie,560.0,False,2,{'Fe': 2.0},True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
602,Fe2,602,Curie,300.0,False,1,{'Fe': 2.0},True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
608,Fe3C,608,Curie,534.0,False,16,"{'Fe': 3.0, 'C': 1.0}",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
615,Er2Fe14B,615,Curie,548.0,False,1,"{'Er': 2.0, 'Fe': 14.0, 'B': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
643,Nd2Fe14B,643,Curie,585.7272727272727,False,11,"{'Nd': 2.0, 'Fe': 14.0, 'B': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
671,Fe3O4,671,Curie,807.9625,False,80,"{'Fe': 3.0, 'O': 4.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
676,TbFe2,676,Curie,657.6666666666666,False,6,"{'Tb': 1.0, 'Fe': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
678,Fe2CrAl,678,Curie,241.7142857142857,False,7,"{'Fe': 2.0, 'Cr': 1.0, 'Al': 1.0}",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
683,PtFe,683,Curie,750.0,False,2,"{'Pt': 1.0, 'Fe': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
687,TbOFeAs,687,Curie,54.0,False,1,"{'Tb': 1.0, 'O': 1.0, 'Fe': 1.0, 'As': 1.0}",True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
698,BaFe2As2,698,Curie,108.66666666666669,False,6,"{'Ba': 1.0, 'Fe': 2.0, 'As': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
699,Fe3B,699,Curie,799.25,False,4,"{'Fe': 3.0, 'B': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
702,Sm2Fe15Ga2,702,Curie,275.0,False,2,"{'Sm': 2.0, 'Fe': 15.0, 'Ga': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
713,LiFe5O8,713,Curie,896.25,False,4,"{'Li': 1.0, 'Fe': 5.0, 'O': 8.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
720,Ho2Fe17H3,720,Curie,492.0,False,1,"{'Ho': 2.0, 'Fe': 17.0, 'H': 3.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
723,Fe2P,723,Curie,250.125,False,8,"{'Fe': 2.0, 'P': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
745,Co2FeSi,745,Curie,1102.5,False,10,"{'Co': 2.0, 'Fe': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
768,Y3Fe5O12,768,Curie,547.75,False,4,"{'Y': 3.0, 'Fe': 5.0, 'O': 12.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
781,Fe2Y,781,Curie,339.5,False,8,"{'Fe': 2.0, 'Y': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
816,Fe2MoO4,816,Curie,348.0,False,1,"{'Fe': 2.0, 'Mo': 1.0, 'O': 4.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
823,Fe77,823,Curie,386.0,False,1,{'Fe': 77.0},True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
829,TbNi4Fe,829,Curie,280.0,False,3,"{'Tb': 1.0, 'Ni': 4.0, 'Fe': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
831,FePO4,831,Curie,100.0,False,2,"{'Fe': 1.0, 'P': 1.0, 'O': 4.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
841,Fe3Y,841,Curie,274.0,False,4,"{'Fe': 3.0, 'Y': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
842,TbFe3,842,Curie,648.0,False,1,"{'Tb': 1.0, 'Fe': 3.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
847,Gd2Fe17,847,Curie,486.75,False,4,"{'Gd': 2.0, 'Fe': 17.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
850,Fe2MnSi,850,Curie,238.0,False,7,"{'Fe': 2.0, 'Mn': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
875,TbFe2Zn20,875,Curie,66.0,False,1,"{'Tb': 1.0, 'Fe': 2.0, 'Zn': 20.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
887,FeNi,887,Curie,560.0,False,1,"{'Fe': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
908,GeFeO3,908,Curie,207.5,False,2,"{'Ge': 1.0, 'Fe': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
914,NpFe4Al8,914,Curie,135.0,False,1,"{'Np': 1.0, 'Fe': 4.0, 'Al': 8.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
923,Sm2Fe17,923,Curie,444.6666666666667,False,6,"{'Sm': 2.0, 'Fe': 17.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
940,Fe50Si50,940,Curie,20.0,False,3,"{'Fe': 50.0, 'Si': 50.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
942,Tb2Fe14B,942,Curie,619.0,False,2,"{'Tb': 2.0, 'Fe': 14.0, 'B': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
953,NiFeMo,953,Curie,823.0,False,1,"{'Ni': 1.0, 'Fe': 1.0, 'Mo': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
961,CeFeSi,961,Curie,377.0,False,2,"{'Ce': 1.0, 'Fe': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
966,Dy2Fe14B,966,Curie,589.5,False,2,"{'Dy': 2.0, 'Fe': 14.0, 'B': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
967,Al50Cu25Fe25,967,Curie,219.0,False,1,"{'Al': 50.0, 'Cu': 25.0, 'Fe': 25.0}",True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
978,Nd2Fe14C,978,Curie,323.0,False,1,"{'Nd': 2.0, 'Fe': 14.0, 'C': 1.0}",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
981,Fe3Nb3N,981,Curie,110.0,False,2,"{'Fe': 3.0, 'Nb': 3.0, 'N': 1.0}",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
982,NiFe,982,Curie,281.5,False,2,"{'Ni': 1.0, 'Fe': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
987,Fe3Al,987,Curie,769.2,False,5,"{'Fe': 3.0, 'Al': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
995,Dy2Fe17C,995,Curie,558.0,False,2,"{'Dy': 2.0, 'Fe': 17.0, 'C': 1.0}",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
997,La5Re3FeO16,997,Curie,155.0,False,1,"{'La': 5.0, 'Re': 3.0, 'Fe': 1.0, 'O': 16.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1013,FeVSb,1013,Curie,0.0,False,1,"{'Fe': 1.0, 'V': 1.0, 'Sb': 1.0}",True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1029,CeFe2,1029,Curie,231.25,False,8,"{'Ce': 1.0, 'Fe': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1047,GdFe2,1047,Curie,790.0,False,1,"{'Gd': 1.0, 'Fe': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1060,FeCo,1060,Curie,956.3333333333334,False,3,"{'Fe': 1.0, 'Co': 1.0}",True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1064,Fe3Sn,1064,Curie,743.0,False,2,"{'Fe': 3.0, 'Sn': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1072,LaFeAsO,1072,Curie,31.5,False,4,"{'La': 1.0, 'Fe': 1.0, 'As': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1073,LiMn3Fe2O8,1073,Curie,275.0,False,1,"{'Li': 1.0, 'Mn': 3.0, 'Fe': 2.0, 'O': 8.0}",True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1075,Fe17Y2,1075,Curie,275.0,False,2,"{'Fe': 17.0, 'Y': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1087,Er2Fe14Si3,1087,Curie,490.0,False,3,"{'Er': 2.0, 'Fe': 14.0, 'Si': 3.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1089,Fe3Si,1089,Curie,815.5,False,12,"{'Fe': 3.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1115,Nd2Fe17,1115,Curie,304.72727272727275,False,11,"{'Nd': 2.0, 'Fe': 17.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1118,Ho2Fe17,1118,Curie,345.0,False,3,"{'Ho': 2.0, 'Fe': 17.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1119,Er2Fe17C,1119,Curie,506.0,False,2,"{'Er': 2.0, 'Fe': 17.0, 'C': 1.0}",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1127,YFeMn,1127,Curie,125.0,False,1,"{'Y': 1.0, 'Fe': 1.0, 'Mn': 1.0}",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1136,Fe4N,1136,Curie,857.0,False,3,"{'Fe': 4.0, 'N': 1.0}",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1142,Fe2TiSn,1142,Curie,240.0,False,1,"{'Fe': 2.0, 'Ti': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
