,name,dum,type,temperature,flag,ref_num,parsed_form,chem_flags,C_flags,N_flags,O_flags,S_flags,V_flags,Cr_flags,Mn_flags,Fe_flags,Co_flags,Ni_flags,Cu_flags,As_flags,Se_flags,La_flags,Ce_flags,Pr_flags,Nd_flags,Pm_flags,Sm_flags,Eu_flags,Gd_flags,Tb_flags,Dy_flags,Ho_flags,Er_flags,Tm_flags,Yb_flags,Lu_flags,Hf_flags,Ta_flags,mp_flags
321,GdNi4Mg,321,Curie,52.0,False,5,"{'Gd': 1.0, 'Ni': 4.0, 'Mg': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
330,Tb2MnNiO6,330,Curie,111.0,False,1,"{'Tb': 2.0, 'Mn': 1.0, 'Ni': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
339,Gd4Ni2BiSi2,339,Curie,46.0,False,1,"{'Gd': 4.0, 'Ni': 2.0, 'Bi': 1.0, 'Si': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
340,Ho2Ni17,340,Curie,386.5,False,4,"{'Ho': 2.0, 'Ni': 17.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
386,GaMnNi2,386,Curie,370.0,False,1,"{'Ga': 1.0, 'Mn': 1.0, 'Ni': 2.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
396,La2NiMnO6,396,Curie,272.05263157894734,False,19,"{'La': 2.0, 'Ni': 1.0, 'Mn': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
408,Ni2,408,Curie,3.0,False,1,{'Ni': 2.0},True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
429,Mn2NiSb,429,Curie,647.0,False,1,"{'Mn': 2.0, 'Ni': 1.0, 'Sb': 1.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
450,Ni2MnSb,450,Curie,350.0,False,3,"{'Ni': 2.0, 'Mn': 1.0, 'Sb': 1.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
480,DyNi5,480,Curie,11.0,False,2,"{'Dy': 1.0, 'Ni': 5.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
483,NdNi5,483,Curie,7.5,False,2,"{'Nd': 1.0, 'Ni': 5.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
491,DyNiIn,491,Curie,30.0,False,3,"{'Dy': 1.0, 'Ni': 1.0, 'In': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
507,Y2NiMnO6,507,Curie,81.33333333333333,False,3,"{'Y': 2.0, 'Ni': 1.0, 'Mn': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
554,Th2Ni17,554,Curie,470.0,False,1,"{'Th': 2.0, 'Ni': 17.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
566,Ni2In,566,Curie,159.0,False,1,"{'Ni': 2.0, 'In': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
572,Sm2NiMnO6,572,Curie,138.33333333333334,False,6,"{'Sm': 2.0, 'Ni': 1.0, 'Mn': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
583,TbNi4Cu,583,Curie,29.0,False,1,"{'Tb': 1.0, 'Ni': 4.0, 'Cu': 1.0}",True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
591,YbNi2,591,Curie,10.0,False,3,"{'Yb': 1.0, 'Ni': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
600,ErNi2,600,Curie,124.16666666666669,False,6,"{'Er': 1.0, 'Ni': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
611,NiBi3,611,Curie,4.0,False,2,"{'Ni': 1.0, 'Bi': 3.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
674,SrNi2P2,674,Curie,0.5,False,2,"{'Sr': 1.0, 'Ni': 2.0, 'P': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
680,Bi2NiMnO6,680,Curie,140.0,False,5,"{'Bi': 2.0, 'Ni': 1.0, 'Mn': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
695,GdNi2,695,Curie,77.5,False,4,"{'Gd': 1.0, 'Ni': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
719,Nd2NiGe3,719,Curie,2.0,False,2,"{'Nd': 2.0, 'Ni': 1.0, 'Ge': 3.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
730,NiH,730,Curie,10.0,False,2,"{'Ni': 1.0, 'H': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
750,Al2GdNi,750,Curie,39.0,False,2,"{'Al': 2.0, 'Gd': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
753,HoNi5,753,Curie,13.0,False,8,"{'Ho': 1.0, 'Ni': 5.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
773,Ni50Mn25Ga25,773,Curie,237.3333333333333,False,3,"{'Ni': 50.0, 'Mn': 25.0, 'Ga': 25.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
780,Gd2NiMnO6,780,Curie,128.0,False,1,"{'Gd': 2.0, 'Ni': 1.0, 'Mn': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
793,NiCrSi,793,Curie,648.3333333333334,False,3,"{'Ni': 1.0, 'Cr': 1.0, 'Si': 1.0}",True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
794,YbNiSn,794,Curie,5.0,False,1,"{'Yb': 1.0, 'Ni': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
798,SmNi2Cd20,798,Curie,7.0,False,1,"{'Sm': 1.0, 'Ni': 2.0, 'Cd': 20.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
801,Nd2NiMnO6,801,Curie,204.875,False,8,"{'Nd': 2.0, 'Ni': 1.0, 'Mn': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
802,HoNi2B2C,802,Curie,6.285714285714286,False,7,"{'Ho': 1.0, 'Ni': 2.0, 'B': 2.0, 'C': 1.0}",True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
829,TbNi4Fe,829,Curie,280.0,False,3,"{'Tb': 1.0, 'Ni': 4.0, 'Fe': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
869,HoNi,869,Curie,47.8,False,10,"{'Ho': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
887,FeNi,887,Curie,560.0,False,1,"{'Fe': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
913,BaNi2P2,913,Curie,2.5,False,2,"{'Ba': 1.0, 'Ni': 2.0, 'P': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
915,Mn2NiGa,915,Curie,681.5,False,2,"{'Mn': 2.0, 'Ni': 1.0, 'Ga': 1.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
919,NiII,919,Curie,2.0,False,3,"{'Ni': 1.0, 'I': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
939,TbNi,939,Curie,55.333333333333336,False,3,"{'Tb': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
945,GdNi5,945,Curie,33.0,False,7,"{'Gd': 1.0, 'Ni': 5.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
953,NiFeMo,953,Curie,823.0,False,1,"{'Ni': 1.0, 'Fe': 1.0, 'Mo': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
982,NiFe,982,Curie,281.5,False,2,"{'Ni': 1.0, 'Fe': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
989,HoNiAl2,989,Curie,7.0,False,1,"{'Ho': 1.0, 'Ni': 1.0, 'Al': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1016,ErNiAl2,1016,Curie,5.0,False,1,"{'Er': 1.0, 'Ni': 1.0, 'Al': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1018,BaNi2As2,1018,Curie,0.0,False,1,"{'Ba': 1.0, 'Ni': 2.0, 'As': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1028,NiCuMnSn,1028,Curie,366.0,False,1,"{'Ni': 1.0, 'Cu': 1.0, 'Mn': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1030,Ni2U,1030,Curie,727.0,False,1,"{'Ni': 2.0, 'U': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1034,MnNi,1034,Curie,290.0,False,2,"{'Mn': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1036,YNi3,1036,Curie,30.0,False,2,"{'Y': 1.0, 'Ni': 3.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1042,ErNiIn,1042,Curie,9.0,False,4,"{'Er': 1.0, 'Ni': 1.0, 'In': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1049,Ni20,1049,Curie,230.0,False,2,{'Ni': 20.0},True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1081,TbNi5,1081,Curie,23.6,False,5,"{'Tb': 1.0, 'Ni': 5.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1093,YNi2B2C,1093,Curie,15.0,False,3,"{'Y': 1.0, 'Ni': 2.0, 'B': 2.0, 'C': 1.0}",True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1122,GdNiAl,1122,Curie,58.66666666666666,False,15,"{'Gd': 1.0, 'Ni': 1.0, 'Al': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1155,AlCNi3,1155,Curie,7.0,False,1,"{'Al': 1.0, 'C': 1.0, 'Ni': 3.0}",True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1162,LaONiAs,1162,Curie,2.5,False,2,"{'La': 1.0, 'O': 1.0, 'Ni': 1.0, 'As': 1.0}",True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1166,Mn2NiSn,1166,Curie,565.0,False,1,"{'Mn': 2.0, 'Ni': 1.0, 'Sn': 1.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1180,GdNi,1180,Curie,50.625,False,16,"{'Gd': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1205,PrNi,1205,Curie,20.0,False,2,"{'Pr': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1241,LuNi2B2C,1241,Curie,16.0,False,3,"{'Lu': 1.0, 'Ni': 2.0, 'B': 2.0, 'C': 1.0}",True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1246,LaNiAsO,1246,Curie,2.0,False,3,"{'La': 1.0, 'Ni': 1.0, 'As': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1291,TlNiF3,1291,Curie,129.0,False,3,"{'Tl': 1.0, 'Ni': 1.0, 'F': 3.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1309,La3Ni4Si4,1309,Curie,1.0,False,1,"{'La': 3.0, 'Ni': 4.0, 'Si': 4.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1313,SmNi4Si,1313,Curie,14.0,False,3,"{'Sm': 1.0, 'Ni': 4.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1321,Pb2NiReO6,1321,Curie,68.5,False,2,"{'Pb': 2.0, 'Ni': 1.0, 'Re': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1323,FeNiB,1323,Curie,583.75,False,4,"{'Fe': 1.0, 'Ni': 1.0, 'B': 1.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1344,TbNi2,1344,Curie,32.42857142857143,False,7,"{'Tb': 1.0, 'Ni': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1361,Ni5,1361,Curie,58.0,False,1,{'Ni': 5.0},True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1364,Ni2MnIn,1364,Curie,337.4,False,5,"{'Ni': 2.0, 'Mn': 1.0, 'In': 1.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1377,NiCo2O4,1377,Curie,673.0,False,1,"{'Ni': 1.0, 'Co': 2.0, 'O': 4.0}",True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1386,SrNi2As2,1386,Curie,0.0,False,1,"{'Sr': 1.0, 'Ni': 2.0, 'As': 2.0}",True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1395,DyNi4Si,1395,Curie,17.6,False,5,"{'Dy': 1.0, 'Ni': 4.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1397,LaONiP,1397,Curie,3.0,False,1,"{'La': 1.0, 'O': 1.0, 'Ni': 1.0, 'P': 1.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1439,YbNi,1439,Curie,1.5,False,4,"{'Yb': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1456,Ni30,1456,Curie,205.0,False,2,{'Ni': 30.0},True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1462,ZnNNi3,1462,Curie,3.0,False,1,"{'Zn': 1.0, 'N': 1.0, 'Ni': 3.0}",True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1466,DyNi,1466,Curie,59.0,False,3,"{'Dy': 1.0, 'Ni': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1469,Ni3Al,1469,Curie,109.33333333333331,False,24,"{'Ni': 3.0, 'Al': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1475,PuNi3,1475,Curie,384.0,False,2,"{'Pu': 1.0, 'Ni': 3.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1530,ErNi4B,1530,Curie,10.0,False,1,"{'Er': 1.0, 'Ni': 4.0, 'B': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1550,NiTiSb,1550,Curie,0.0,False,1,"{'Ni': 1.0, 'Ti': 1.0, 'Sb': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1560,Pr2NiMnO6,1560,Curie,212.5,False,2,"{'Pr': 2.0, 'Ni': 1.0, 'Mn': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1570,Ni4Nb2O9,1570,Curie,76.0,False,1,"{'Ni': 4.0, 'Nb': 2.0, 'O': 9.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1587,Ni2MnGa,1587,Curie,365.9,False,30,"{'Ni': 2.0, 'Mn': 1.0, 'Ga': 1.0}",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1613,Ho2NiMnO6,1613,Curie,85.0,False,4,"{'Ho': 2.0, 'Ni': 1.0, 'Mn': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1615,SmNi5,1615,Curie,16.22222222222222,False,9,"{'Sm': 1.0, 'Ni': 5.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
